11	a	ban	on	late-term	abortions	at1	nn1	ii	jj	nn2
6	just	like	a	little	kid	rr	ii	at1	jj	nn1
5	just	over	my	left	shoulder	rr	ii	appge	jj	nn1
6	just	plain	ludicrous	situations	work	rr	jj	jj	nn2	vv0
9	just	put	a	little	bit	rr	vv0	at1	jj	nn1
7	just	take	a	little	bit	rr	vv0	at1	jj	nn1
7	just	takes	a	little	bit	rr	vvz	at1	jj	nn1
5	just	takes	a	little	time	rr	vvz	at1	jj	nnt1
10	just	talk	a	little	bit	rr	vvi	at1	jj	nn1
5	keep	a	low	profile	and	vv0	at1	jj	nn1	cc
5	keep	a	low	profile	and	vvi	at1	jj	nn1	cc
7	keep	a	low	profile	in	vvi	at1	jj	nn1	ii
6	keep	a	very	low	profile	vv0	at1	rg	jj	nn1
5	keep	warm	over	low	heat	vv0	jj	ii	jj	nn1
7	keeping	a	very	low	profile	vvg	at1	rg	jj	nn1
7	kept	a	very	low	profile	vvd	at1	rg	jj	nn1
5	kept	a	very	low	profile	vvn	at1	rg	jj	nn1
5	kids	to	the	local	schools	nn2	ii	at	jj	nn2
7	kill	large	numbers	of	people	vvi	jj	nn2	io	nn
8	kind	of	a	little	bit	nn1	io	at1	jj	nn1
5	kind	of	a	little	bit	rr21	rr22	at1	jj	nn1
12	kind	of	a	long	story	rr21	rr22	at1	jj	nn1
10	KING	LIVE	right	after	this	np1	jj	nn1	ii	dd1
8	King	Live	right	after	this	np1	jj	nn1	ii	dd1
6	kissed	for	a	long	time	vvd	if	at1	jj	nnt1
16	knew	a	little	bit	about	vvd	at1	jj	nn1	ii
11	knew	a	long	time	ago	vvd	at1	jj	nnt1	ra
10	knew	for	a	long	time	vvd	if	at1	jj	nnt1
6	knew	from	long	experience	that	vvd	ii	jj	nn1	cst
6	knew	him	a	long	time	vvd	ppho1	at1	jj	nnt1
49	know	a	little	bit	about	vv0	at1	jj	nn1	ii
25	know	a	little	bit	about	vvi	at1	jj	nn1	ii
7	know	what	the	left	hand	vvi	ddq	at	jj	nn1
7	know	what	the	long-term	effects	vvi	ddq	at	jj	nn2
105	known	for	a	long	time	vvn	if	at1	jj	nnt1
8	known	her	a	long	time	vvn	ppho1	at1	jj	nnt1
12	known	him	a	long	time	vvn	ppho1	at1	jj	nnt1
5	known	me	a	long	time	vvn	ppio1	at1	jj	nnt1
8	known	you	a	long	time	vvn	ppy	at1	jj	nnt1
19	knows	a	little	bit	about	vvz	at1	jj	nn1	ii
17	Krause	is	a	legal	affairs	np1	vbz	at1	jj	nn2
5	labyrinthine	portion	of	the	facial	jj	nn1	io	at	jj
5	lacrimal	sac	and	nasolacrimal	duct	jj	nn1	cc	jj	nn1
5	Laden	and	his	terrorist	network	jj	cc	appge	jj	nn1
13	lame	duck	session	of	Congress	jj	nn	nnt1	io	nn1
5	landless	tribes	of	western	Washington	jj	nn2	io	jj	np1
5	large	amount	of	money	and	jj	nn1	io	nn1	cc
5	large	amount	of	money	to	jj	nn1	io	nn1	ii
6	large	amounts	of	money	in	jj	nn2	io	nn1	ii
5	large	amounts	of	money	on	jj	nn2	io	nn1	ii
9	large	amounts	of	money	to	jj	nn2	io	nn1	to
6	large	amounts	of	time	and	jj	nn2	io	nnt1	cc
5	large	amounts	of	time	to	jj	nn2	io	nnt1	ii
9	large	and	diverse	group	of	jj	cc	jj	nn1	io
5	large	and	growing	body	of	jj	cc	jj	nn1	io
6	large	and	growing	number	of	jj	cc	jj	nn1	io
5	large	and	increasing	number	of	jj	cc	jj	nn1	io
9	Large	and	Small	Magellanic	Clouds	jj	cc	np1	jj	nn2
9	large	areas	of	the	country	jj	nn2	io	at	nn1
9	large	areas	of	the	world	jj	nn2	io	at	nn1
9	Large	Array	in	New	Mexico	jj	nn1	ii	np1	np1
7	Large	Array	radio	telescope	in	jj	nn1	nn1	nn1	ii
5	large	baking	sheet	with	cooking	jj	nn1	nn1	iw	vvg
5	large	baking	sheet	with	foil	jj	nn1	nn1	iw	nn1
7	large	baking	sheet	with	parchment	jj	nn1	nn1	iw	nn1
8	large	baking	sheet	with	sides	jj	nn1	nn1	iw	nn2
8	large	body	of	literature	on	jj	nn1	io	nn1	ii
6	large	body	of	literature	that	jj	nn1	io	nn1	cst
8	large	bowl	and	cover	with	jj	nn1	cc	vv0	iw
5	large	bowl	and	mix	with	jj	nn1	cc	vv0	iw
19	large	bowl	and	set	aside	jj	nn1	cc	vv0	rl
5	large	bowl	and	stir	in	jj	nn1	cc	vv0	ii
8	large	bowl	and	toss	to	jj	nn1	cc	vv0	to
13	large	bowl	and	toss	with	jj	nn1	cc	vv0	iw
5	large	bowl	at	medium	speed	jj	nn1	ii	jj	nn1
17	large	bowl	of	an	electric	jj	nn1	io	at1	jj
13	large	bowl	of	cold	water	jj	nn1	io	jj	nn1
14	large	bowl	of	ice	water	jj	nn1	io	nn1	nn1
10	large	bowl	or	food	processor	jj	nn1	cc	nn1	nn1
11	large	bowl	until	light	and	jj	nn1	cs	jj	cc
11	large	bowl	until	light	and	jj	nn1	cs	jj	cc
11	large	bowl	with	a	mixer	jj	nn1	iw	at1	nn1
29	large	bowl	with	an	electric	jj	nn1	iw	at1	jj
9	large	bowl	with	electric	mixer	jj	nn1	iw	jj	nn1
7	large	bowl	with	ice	and	jj	nn1	iw	nn1	cc
5	large	bowl	with	mixer	on	jj	nn1	iw	nn1	ii
8	large	bowl	with	olive	oil	jj	nn1	iw	jj	nn1
6	large	bowl	with	vegetable	oil	jj	nn1	iw	nn1	nn1
5	large	breasts	involved	in	various	jj	nn2	jj	ii	jj
5	large	cast-iron	skillet	over	medium	jj	jj	nn1	ii	jj
5	large	cookie	sheet	with	nonstick	jj	nn1	nn1	iw	jj
6	large	cookie	sheets	with	parchment	jj	nn1	nn2	iw	nn1
8	large	covered	saucepot	of	salted	jj	jj	nn1	io	jj
18	large	covered	saucepot	of	water	jj	jj	nn1	io	nn1
6	Large	Dining	Room	Overlooking	the	jj	nn1	nn1	vvg	at
16	large	Dutch	oven	over	medium	jj	jj	nn1	ii	jj
35	large	Dutch	oven	over	medium-high	jj	jj	nn1	ii	jj
5	large	eggs	cup	granulated	sugar	jj	nn2	nn1	vvd	nn1
5	large	fraction	of	the	total	jj	nn1	io	at	jj
15	large	frying	pan	over	high	jj	nn1	nn1	ii	jj
26	large	frying	pan	over	medium	jj	nn1	nn1	ii	jj
15	large	frying	pan	over	medium-high	jj	nn1	nn1	ii	jj
10	large	group	of	people	who	jj	nn1	io	nn	pnqs
7	large	groups	of	people	who	jj	nn2	io	nn	pnqs
11	large	heavy	skillet	over	medium	jj	jj	nn1	ii	jj
8	large	heavy-duty	zip-top	plastic	bag	jj	jj	jj	nn1	nn1
5	large	hole	in	the	wall	jj	nn1	ii	at	nn1
12	large	holes	of	a	box	jj	nn2	io	at1	nn1
8	large	increase	in	the	number	jj	nn1	ii	at	nn1
5	large	majority	of	the	population	jj	nn1	io	at	nn1
7	large	majority	of	those	were	jj	nn1	io	dd2	vbdr
8	large	measure	because	of	the	jj	nn1	ii21	ii22	at
8	large	metropolitan	area	in	the	jj	jj	nn1	ii	at
5	Large	Monochrome	Print	Exhibitors	PREFORMATTED	jj	jj	nn1	nn2	jj
9	large	no-stick	frying	pan	over	jj	jj	nn1	nn1	ii
10	large	nonstick	frying	pan	over	jj	nn1	nn1	nn1	ii
6	large	nonstick	skillet	on	medium	jj	nn1	nn1	ii	nn1
5	large	nonstick	skillet	on	medium-high	jj	nn1	nn1	ii	jj
8	large	nonstick	skillet	over	high	jj	jj	nn1	ii	jj
6	large	nonstick	skillet	over	high	jj	nn1	nn1	ii	jj
33	large	nonstick	skillet	over	medium	jj	nn1	nn1	ii	jj
31	large	nonstick	skillet	over	medium	jj	jj	nn1	ii	jj
43	large	nonstick	skillet	over	medium-high	jj	jj	nn1	ii	jj
21	large	nonstick	skillet	over	medium-high	jj	nn1	nn1	ii	jj
6	large	nonstick	skillet	over	mediumhigh	jj	nn1	nn1	ii	nn1
14	large	nonstick	skillet	with	cooking	jj	jj	nn1	iw	vvg
6	large	number	of	American	troops	jj	nn1	io	jj	nn2
5	large	number	of	patients	who	jj	nn1	io	nn2	pnqs
7	large	number	of	people	and	jj	nn1	io	nn	cc
6	large	number	of	people	are	jj	nn1	io	nn	vbr
5	large	number	of	people	from	jj	nn1	io	nn	ii
7	large	number	of	people	have	jj	nn1	io	nn	vh0
15	large	number	of	people	in	jj	nn1	io	nn	ii
47	large	number	of	people	who	jj	nn1	io	nn	pnqs
6	large	number	of	people	with	jj	nn1	io	nn	iw
6	large	number	of	students	in	jj	nn1	io	nn2	ii
14	large	number	of	students	who	jj	nn1	io	nn2	pnqs
6	large	number	of	them	are	jj	nn1	io	ppho2	vbr
5	large	number	of	women	in	jj	nn1	io	nn2	ii
6	large	number	of	women	who	jj	nn1	io	nn2	pnqs
9	large	number	of	young	people	jj	nn1	io	jj	nn
7	large	numbers	of	African	Americans	jj	nn2	io	jj	nn2
5	large	numbers	of	children	and	jj	nn2	io	nn2	cc
10	large	numbers	of	people	are	jj	nn2	io	nn	vbr
5	large	numbers	of	people	at	jj	nn2	io	nn	ii
10	large	numbers	of	people	from	jj	nn2	io	nn	ii
15	large	numbers	of	people	in	jj	nn2	io	nn	ii
16	large	numbers	of	people	to	jj	nn2	io	nn	to
9	large	numbers	of	people	to	jj	nn2	io	nn	ii
5	large	numbers	of	people	were	jj	nn2	io	nn	vbdr
14	large	numbers	of	people	who	jj	nn2	io	nn	pnqs
5	large	numbers	of	students	in	jj	nn2	io	nn2	ii
7	large	numbers	of	students	who	jj	nn2	io	nn2	pnqs
7	large	numbers	of	troops	and	jj	nn2	io	nn2	cc
7	large	numbers	of	young	people	jj	nn2	io	jj	nn
5	large	ovenproof	frying	pan	over	jj	jj	nn1	nn1	ii
7	large	part	because	it	is	jj	nn1	cs	pph1	vbz
6	large	part	because	of	a	jj	nn1	ii21	ii22	at1
8	large	part	because	of	his	jj	nn1	ii21	ii22	appge
11	large	part	because	of	its	jj	nn1	ii21	ii22	appge
74	large	part	because	of	the	jj	nn1	ii21	ii22	at
33	large	part	due	to	the	jj	nn1	ii21	ii22	at
5	large	part	of	his	appeal	jj	nn1	io	appge	nn1
6	large	part	of	his	life	jj	nn1	io	appge	nn1
5	large	part	of	it	was	jj	nn1	io	pph1	vbdz
12	large	part	of	my	life	jj	nn1	io	appge	nn1
6	large	part	of	that	is	jj	nn1	io	dd1	vbz
6	large	part	of	the	American	jj	nn1	io	at	jj
8	large	part	of	the	appeal	jj	nn1	io	at	nn1
8	large	part	of	the	country	jj	nn1	io	at	nn1
5	large	part	of	the	economy	jj	nn1	io	at	nn1
7	large	part	of	the	market	jj	nn1	io	at	nn1
19	large	part	of	the	population	jj	nn1	io	at	nn1
24	large	part	of	the	problem	jj	nn1	io	at	nn1
14	large	part	of	the	reason	jj	nn1	io	at	nn1
5	large	part	of	the	responsibility	jj	nn1	io	at	nn1
8	large	part	of	the	world	jj	nn1	io	at	nn1
6	large	part	of	their	lives	jj	nn1	io	appge	nn2
6	large	part	of	what	makes	jj	nn1	io	ddq	vvz
5	large	part	to	blame	for	jj	nn1	to	vvi	if
6	large	part	to	the	efforts	jj	nn1	ii	at	nn2
8	large	part	to	the	fact	jj	nn1	ii	at	nn1
9	large	parts	of	the	country	jj	nn2	io	at	nn1
7	large	parts	of	the	world	jj	nn2	io	at	nn1
5	large	penises	or	large	breasts	jj	nn2	cc	jj	nn2
5	large	penises	or	large	breasts	jj	nn2	cc	jj	nn2
6	large	percentage	of	people	who	jj	nn1	io	nn	pnqs
6	large	percentage	of	the	people	jj	nn1	io	at	nn
19	large	percentage	of	the	population	jj	nn1	io	at	nn1
5	large	percentage	of	the	world	jj	nn1	io	at	nn1
6	large	piece	of	aluminum	foil	jj	nn1	io	nn1	nn1
18	large	portion	of	the	population	jj	nn1	io	at	nn1
7	large	portion	of	the	world	jj	nn1	io	at	nn1
8	large	pot	and	cover	with	jj	nn1	cc	vv0	iw
31	large	pot	of	boiling	salted	jj	nn1	io	jj	jj
40	large	pot	of	boiling	water	jj	nn1	io	jj	nn1
25	large	pot	of	lightly	salted	jj	nn1	io	rr	jj
11	LARGE	POT	of	lightly	salted	jj	nn1	io	rr	jj
5	large	pot	of	rapidly	boiling	jj	nn1	io	rr	jj
66	large	pot	of	salted	water	jj	nn1	io	jj	nn1
6	large	pot	of	water	and	jj	nn1	io	nn1	cc
58	large	pot	of	water	to	jj	nn1	io	nn1	ii
16	large	pot	of	water	to	jj	nn1	io	nn1	to
5	large	pot	of	well-salted	water	jj	nn1	io	jj	nn1
12	large	pot	or	Dutch	oven	jj	nn1	cc	jj	nn1
10	large	pot	over	high	heat	jj	nn1	ii	jj	nn1
34	large	pot	over	medium	heat	jj	nn1	ii	jj	nn1
30	large	pot	over	medium-high	heat	jj	nn1	ii	jj	nn1
16	large	proportion	of	the	population	jj	nn1	io	at	nn1
10	large	public	university	in	the	jj	jj	nn1	ii	at
9	large	saucepan	of	water	to	jj	nn1	io	nn1	ii
9	large	saucepan	or	Dutch	oven	jj	nn1	cc	jj	nn1
15	large	saucepan	over	high	heat	jj	nn1	ii	jj	nn1
70	large	saucepan	over	medium	heat	jj	nn1	ii	jj	nn1
40	large	saucepan	over	medium-high	heat	jj	nn1	ii	jj	nn1
11	large	saucepan	over	medium-low	heat	jj	nn1	ii	jj	nn1
12	large	saute	pan	over	medium	jj	nn1	nn1	ii	jj
8	large	saute	pan	over	medium-high	jj	nn1	nn1	ii	jj
8	large	sectors	of	the	population	jj	nn2	io	at	nn1
5	large	segment	of	our	population	jj	nn1	io	appge	nn1
9	large	segment	of	the	American	jj	nn1	io	at	jj
25	large	segment	of	the	population	jj	nn1	io	at	nn1
5	large	segment	of	the	public	jj	nn1	io	at	nn1
30	large	segments	of	the	population	jj	nn2	io	at	nn1
5	large	shallow	dish	or	zip-top	jj	jj	nn1	cc	jj
5	large	share	of	the	credit	jj	nn1	io	at	nn1
6	large	sheet	of	plastic	wrap	jj	nn1	io	nn1	nn1
8	large	skillet	or	wok	over	jj	nn1	cc	vv0	rp
22	large	skillet	over	high	heat	jj	nn1	ii	jj	nn1
9	large	skillet	over	low	heat	jj	nn1	ii	jj	nn1
9	large	skillet	over	low	heat	jj	nn1	ii	jj	nn1
196	large	skillet	over	medium	heat	jj	nn1	ii	jj	nn1
204	large	skillet	over	medium-high	heat	jj	nn1	ii	jj	nn1
19	large	skillet	over	medium-low	heat	jj	nn1	ii	jj	nn1
9	large	skillet	over	mediumhigh	heat	jj	nn1	ii	nn1	nn1
7	large	skillet	over	moderate	heat	jj	nn1	ii	jj	nn1
5	large	skillet	with	cooking	spray	jj	nn1	iw	vvg	nn1
6	large	step	forward	with	your	jj	nn1	rl	iw	appge
5	large	stockpot	over	medium	heat	jj	nn1	ii	jj	nn1
6	large	sum	of	money	and	jj	nn1	io	nn1	cc
10	large	sums	of	money	and	jj	nn2	io	nn1	cc
13	large	sums	of	money	for	jj	nn2	io	nn1	if
13	large	sums	of	money	from	jj	nn2	io	nn1	ii
9	large	sums	of	money	in	jj	nn2	io	nn1	ii
18	large	sums	of	money	to	jj	nn2	io	nn1	ii
15	large	sums	of	money	to	jj	nn2	io	nn1	to
6	large	urban	school	district	in	jj	jj	nn1	nn1	ii
25	large	victory	margins	against	weak	jj	nn1	nn2	ii	jj
8	large	volume	of	mail	we	jj	nn1	io	nn1	ppis2
11	large	wok	or	skillet	over	jj	nn1	cc	nn1	ii
28	large	zip-top	plastic	freezer	bag	jj	jj	nn1	nn1	nn1
5	large-scale	structure	in	the	universe	jj	nn1	ii	at	nn1
13	large-scale	structure	of	the	universe	jj	nn1	io	at	nn1
10	LARRY	KING	LIVE	right	after	np1	np1	jj	nn1	ii
9	Larry	King	Live	right	after	np1	np1	jj	nn1	ii
13	last	a	very	long	time	vvi	at1	rg	jj	nnt1
28	last	for	a	long	time	vvi	if	at1	jj	nnt1
10	last	in	a	long	line	md	ii	at1	jj	nn1
6	last-ditch	effort	to	save	the	jj	nn1	to	vvi	at
5	lasted	for	a	long	time	vvd	if	at1	jj	nnt1
13	lasting	peace	in	the	Middle	jj	nn1	ii	at	jj
7	lasting	peace	in	the	region	jj	nn1	ii	at	nn1
16	late	adolescence	and	early	adulthood	jj	nn1	cc	jj	nn1
6	late	adolescence	and	young	adulthood	jj	nn1	cc	jj	nn1
8	late	adolescence	or	early	adulthood	jj	nn1	cc	jj	nn1
6	late	adolescents	and	young	adults	jj	nn2	cc	jj	nn2
10	late	afternoon	and	early	evening	jj	nnt1	cc	jj	nnt1
11	late	afternoon	or	early	evening	jj	nnt1	cc	jj	nnt1
30	LATE	EDITION	WITH	WOLF	BLITZER	jj	nn1	iw	nn1	nn1
5	Late	Edition	with	Wolf	Blitzer	jj	nn1	iw	np1	np1
5	late	fall	and	early	spring	jj	nn1	cc	jj	nn1
12	late	fall	and	early	winter	jj	nn1	cc	jj	nnt1
8	late	fall	or	early	winter	jj	nn1	cc	jj	nnt1
5	Late	Late	Show	with	Craig	jj	jj	nn1	iw	np1
5	Late	Late	Show	with	Craig	jj	jj	nn1	iw	np1
7	late	night	talk	show	host	jj	nnt1	nn1	nn1	nn1
5	late	night	talk	show	hosts	jj	nnt1	nn1	nn1	nn2
22	Late	Night	With	Conan	O'Brien	jj	nnt1	iw	np1	np1
12	Late	Night	with	Conan	O'Brien	jj	nnt1	iw	np1	np1
27	Late	Night	With	David	Letterman	jj	nnt1	iw	np1	np1
18	Late	Night	with	David	Letterman	jj	nnt1	iw	np1	np1
6	Late	Night	with	Jimmy	Fallon	jj	nnt1	iw	np1	np1
7	late	nights	at	the	office	jj	nnt2	ii	at	nn1
67	Late	Show	With	David	Letterman	jj	nn1	iw	np1	np1
39	Late	Show	with	David	Letterman	jj	nn1	iw	np1	np1
6	LATE	SHOW	WITH	DAVID	LETTERMAN	jj	nn1	iw	np1	np1
40	late	spring	and	early	summer	jj	nn1	cc	jj	nnt1
18	late	spring	or	early	summer	jj	nn1	cc	jj	nnt1
6	late	spring	to	early	fall	jj	nn1	ii	jj	nn1
6	late	spring	to	early	summer	jj	nn1	ii	jj	nnt1
5	late	submissions	will	be	considered	jj	nn2	vm	vbi	vvn
5	late	summer	and	early	autumn	jj	nnt1	cc	jj	nnt1
28	late	summer	and	early	fall	jj	nnt1	cc	jj	nn1
5	late	summer	and	early	fall	jj	nnt1	cc	rr	vv0
7	late	summer	and	fall	of	jj	nnt1	cc	nn1	io
6	late	summer	of	that	year	jj	nnt1	io	dd1	nnt1
36	late	summer	or	early	fall	jj	nnt1	cc	jj	nn1
21	late	teens	and	early	twenties	jj	nn2	cc	jj	mc2
8	late	teens	or	early	twenties	jj	nn2	cc	jj	mc2
29	late	winter	and	early	spring	jj	nnt1	cc	jj	nn1
23	late	winter	or	early	spring	jj	nnt1	cc	jj	nn1
6	lateral	transfer	varies	systematically	with	jj	nn1	vvz	rr	iw
6	lateral	wall	of	the	sphenoid	jj	nn1	io	at	jj
82	latest	in	a	long	line	jjt	ii	at1	jj	nn1
13	latest	in	a	long	list	jjt	ii	at1	jj	nn1
12	latest	in	a	long	series	jjt	ii	at1	jj	nn
7	latest	in	a	long	string	jjt	ii	at1	jj	nn1
5	Latin	America	in	recent	years	jj	np1	ii	jj	nnt2
5	Latin	American	and	Asian	countries	jj	jj	cc	jj	nn2
20	Latin	American	and	Caribbean	countries	jj	jj	cc	jj	nn2
7	Latin	American	and	Caribbean	governments	jj	jj	cc	jj	nn2
5	Latin	American	and	Caribbean	nations	jj	jj	cc	jj	nn2
5	Latin	American	and	Caribbean	Studies	jj	jj	cc	jj	nn2
5	Latin	American	countries	and	the	jj	jj	nn2	cc	at
7	Latin	American	countries	in	the	jj	jj	nn2	ii	at
5	Latin	American	countries	on	the	jj	jj	nn2	ii	at
6	Latin	American	Research	and	Service	jj	jj	nn1	cc	nn1
5	Latin	American	Studies	at	Georgetown	jj	jj	nn2	ii	np1
6	Latin	American	Studies	at	the	jj	jj	nn2	ii	at
6	Latin	language	and	consist	of	jj	nn1	cc	vv0	io
5	Latin	root	of	the	word	jj	nn1	io	at	nn1
7	laughed	for	a	long	time	vvd	if	at1	jj	nnt1
7	law	for	a	long	time	nn1	if	at1	jj	nnt1
5	lead	to	large	changes	in	vvi	ii	jj	nn2	ii
5	leader	of	the	Liberal	Party	nn1	io	at	jj	nn1
6	leading	candidate	for	the	job	jj	nn1	if	at	nn1
7	leading	cause	of	accidental	death	jj	nn1	io	jj	nn1
5	leading	cause	of	blindness	among	jj	nn1	io	nn1	ii
13	leading	cause	of	blindness	in	jj	nn1	io	nn1	ii
27	leading	cause	of	cancer	death	jj	nn1	io	nn1	nn1
11	leading	cause	of	cancer	deaths	jj	nn1	io	nn1	nn2
58	leading	cause	of	death	among	jj	nn1	io	nn1	ii
6	leading	cause	of	death	and	jj	nn1	io	nn1	cc
10	leading	cause	of	death	by	jj	nn1	io	nn1	ii
68	leading	cause	of	death	for	jj	nn1	io	nn1	if
5	leading	cause	of	death	from	jj	nn1	io	nn1	ii
79	leading	cause	of	death	in	jj	nn1	io	nn1	ii
5	leading	cause	of	death	is	jj	nn1	io	nn1	vbz
7	leading	cause	of	death	of	jj	nn1	io	nn1	io
6	leading	cause	of	injury	to	jj	nn1	io	nn1	ii
9	leading	cause	of	kidney	failure	jj	nn1	io	nn1	nn1
6	leading	cause	of	lung	cancer	jj	nn1	io	nn1	nn1
10	leading	cause	of	preventable	death	jj	nn1	io	jj	nn1
6	leading	cause	of	vision	loss	jj	nn1	io	nn1	nn1
7	leading	causes	of	death	among	jj	nn2	io	nn1	ii
14	leading	causes	of	death	in	jj	nn2	io	nn1	ii
5	leading	economic	indicators	rose	for	jj	jj	nn2	vvd	if
8	leading	edge	of	the	baby	jj	nn1	io	at	nn1
12	leading	edge	of	the	wing	jj	nn1	io	at	nn1
5	Leading	Hotels	of	the	World	jj	nn2	io	at	nn1
6	leading	journalists	to	examine	media	jj	nn2	to	vvi	nn
5	leading	members	of	the	Senate	jj	nn2	io	at	nn1
5	leading	politicians	of	the	former	jj	nn2	io	at	da
5	leading	preventable	cause	of	death	jj	jj	nn1	io	nn1
10	leading	researcher	in	the	field	jj	nn1	ii	at	nn1
5	Leading	schools	in	a	way	jj	nn2	ii	at1	nn1
5	league	for	a	long	time	nn1	if	at1	jj	nnt1
13	learn	a	little	bit	about	vvi	at1	jj	nn1	ii
5	learned	a	little	bit	about	vvd	at1	jj	nn1	ii
51	learned	a	long	time	ago	vvd	at1	jj	nnt1	ra
15	learned	a	long	time	ago	vvn	at1	jj	nnt1	ra
5	learners	with	low-incidence	disabilities	in	nn2	iw	jj	nn2	ii
5	least	a	large	part	of	rr22	at1	jj	nn1	io
12	least	a	little	bit	of	rr22	at1	jj	nn1	io
42	least	for	a	little	while	rr22	if	at1	jj	nnt1
5	least	in	the	long	run	rr22	ii	at	jj	nn1
6	leave	a	lasting	impression	on	vvi	at1	jj	nn1	ii
8	Lebanese	border	town	of	Naqoura	jj	nn1	nn1	io	np1
7	Lebanese	Prime	Minister	Fouad	Siniora	jj	jj	nn1	np1	np1
12	left	a	lasting	impression	on	vvd	at1	jj	nn1	ii
5	left	a	long	trail	of	vvd	at1	jj	nn1	io
6	left	and	right	hemispheres	of	jj	cc	jj	nn2	io
17	left	and	right	sides	of	jj	cc	jj	nn2	io
5	left	and	the	extreme	right	jj	cc	at	jj	nn1
12	left	and	the	far	right	jj	cc	at	jj	nn1
5	left	ankle	and	right	knee	jj	nn1	cc	jj	nn1
11	left	anterior	descending	coronary	artery	jj	jj	jj	jj	nn1
7	left	arm	and	right	leg	jj	nn1	cc	jj	nn1
7	left	arm	in	front	of	jj	nn1	ii31	ii32	ii33
6	left	arm	resting	on	the	jj	nn1	vvg	ii	at
5	left	bank	of	the	Seine	jj	nn1	io	at	np1
5	left	corner	of	her	mouth	jj	nn1	io	appge	nn1
5	left	corner	of	the	end	jj	nn1	io	at	nn1
6	left	elbow	to	your	right	jj	nn1	ii	appge	jj
6	left	endolymphatic	subarachnoid	shunt	operation	jj	jj	jj	nn1	nn1
5	left	foot	flat	on	the	jj	nn1	nn1	ii	at
9	left	foot	in	front	of	jj	nn1	ii31	ii32	ii33
6	left	hand	corner	of	the	jj	nn1	nn1	io	at
7	left	hand	does	n't	know	jj	nn1	vdz	xx	vvi
5	left	hand	on	the	floor	jj	nn1	ii	at	nn1
6	left	hand	on	your	left	jj	nn1	ii	appge	jj
6	left	hand	on	your	left	jj	nn1	ii	appge	jj
5	left	hand	on	your	right	jj	nn1	ii	appge	jj
10	left	hand	side	of	the	jj	nn1	nn1	io	at
5	left	hemisphere	of	the	brain	jj	nn1	io	at	nn1
5	left	knee	in	line	with	jj	nn1	ii31	ii32	ii33
5	left	knee	on	the	opening	jj	nn1	ii	at	nn1
6	left	leg	above	the	knee	jj	nn1	ii	at	nn1
5	left	leg	as	high	as	jj	nn1	rg	jj	csa
7	left	leg	behind	you	and	jj	nn1	ii	ppy	cc
8	left	leg	below	the	knee	jj	nn1	ii	at	nn1
5	left	leg	out	to	side	jj	nn1	rp	ii	nn1
5	Left	message	to	call	back	jj	nn1	to	vvi	rp
5	left	of	the	political	spectrum	jj	io	at	jj	nn1
11	left	on	a	full	count	jj	ii	at1	jj	nn1
10	left	or	right	side	of	jj	cc	jj	nn1	io
13	left	side	of	her	body	jj	nn1	io	appge	nn1
7	left	side	of	her	brain	jj	nn1	io	appge	nn1
21	left	side	of	her	face	jj	nn1	io	appge	nn1
11	left	side	of	her	head	jj	nn1	io	appge	nn1
8	left	side	of	her	mouth	jj	nn1	io	appge	nn1
12	left	side	of	her	neck	jj	nn1	io	appge	nn1
14	left	side	of	his	body	jj	nn1	io	appge	nn1
7	left	side	of	his	brain	jj	nn1	io	appge	nn1
12	left	side	of	his	chest	jj	nn1	io	appge	nn1
52	left	side	of	his	face	jj	nn1	io	appge	nn1
23	left	side	of	his	head	jj	nn1	io	appge	nn1
8	left	side	of	his	mouth	jj	nn1	io	appge	nn1
7	left	side	of	his	neck	jj	nn1	io	appge	nn1
21	left	side	of	my	face	jj	nn1	io	appge	nn1
9	left	side	of	my	head	jj	nn1	io	appge	nn1
5	left	side	of	my	neck	jj	nn1	io	appge	nn1
5	left	side	of	the	aisle	jj	nn1	io	at	nn1
10	left	side	of	the	bed	jj	nn1	io	at	nn1
11	left	side	of	the	body	jj	nn1	io	at	nn1
5	left	side	of	the	box	jj	nn1	io	at	nn1
19	left	side	of	the	brain	jj	nn1	io	at	nn1
6	left	side	of	the	building	jj	nn1	io	at	nn1
7	left	side	of	the	car	jj	nn1	io	at	nn1
10	left	side	of	the	face	jj	nn1	io	at	nn1
18	left	side	of	the	fairway	jj	nn1	io	at	nn1
5	left	side	of	the	frame	jj	nn1	io	at	nn1
7	left	side	of	the	green	jj	nn1	io	at	nn1
7	left	side	of	the	heart	jj	nn1	io	at	nn1
5	left	side	of	the	house	jj	nn1	io	at	nn1
10	left	side	of	the	infield	jj	nn1	io	at	nn1
9	left	side	of	the	neck	jj	nn1	io	at	nn1
15	left	side	of	the	page	jj	nn1	io	at	nn1
13	left	side	of	the	plane	jj	nn1	io	at	nn1
6	left	side	of	the	plate	jj	nn1	io	at	nn1
6	left	side	of	the	political	jj	nn1	io	at	jj
34	left	side	of	the	road	jj	nn1	io	at	nn1
7	left	side	of	the	room	jj	nn1	io	at	nn1
25	left	side	of	the	screen	jj	nn1	io	at	nn1
6	left	side	of	the	stage	jj	nn1	io	at	nn1
9	left	side	of	the	street	jj	nn1	io	at	nn1
5	left	side	of	your	brain	jj	nn1	io	appge	nn1
5	left	side	of	your	chest	jj	nn1	io	appge	nn1
8	left	side	of	your	screen	jj	nn1	io	appge	nn1
