5	a	bacterial	or	viral	infection	at1	jj	cc	jj	nn1
6	of	British	rule	in	India	io	jj	nn1	ii	np1
8	of	brown	and	blond	hair	io	jj	cc	jj	nn1
8	of	brown	and	blond	hair	io	jj	cc	jj	nn1
5	of	burnt	sienna	and	ultramarine	io	jj	nn1	cc	jj
6	of	chemical	and	biological	agents	io	nn1	cc	jj	nn2
5	of	chemical	and	biological	warfare	io	nn1	cc	jj	nn1
56	of	chemical	and	biological	weapons	io	nn1	cc	jj	nn2
15	of	chemical	or	biological	weapons	io	nn1	cc	jj	nn2
9	of	emotional	and	behavioral	disorders	io	jj	cc	jj	nn2
5	of	Emotional	and	Behavioral	Disorders	io	jj	cc	jj	nn2
18	of	emotional	and	behavioral	problems	io	jj	cc	jj	nn2
6	of	first	branchial	cleft	anomalies	io	md	jj	jj	nn2
10	of	freshly	ground	black	pepper	io	rr	jj	jj	nn1
8	of	gay	and	bisexual	men	io	jj	cc	jj	nn2
5	of	good	and	bad	news	io	jj	cc	jj	nn1
5	of	good	news	and	bad	io	jj	nn1	cc	jj
5	of	her	long	black	hair	io	appge	jj	jj	nn1
8	of	her	long	blond	hair	io	appge	jj	jj	nn1
5	of	historically	black	colleges	and	io	rr	jj	nn2	cc
5	of	historically	Black	colleges	and	io	rr	jj	nn2	cc
16	of	homosexual	and	bisexual	behavior	io	nn1	cc	jj	nn1
5	of	how	bad	things	were	io	rgq	jj	nn2	vbdr
6	of	hundreds	of	black	Union	io	nno2	io	jj	nn1
10	of	Inner	Peace	for	Busy	io	jj	nn1	if	jj
9	of	lesbian	and	bisexual	women	io	nn1	cc	jj	nn2
6	of	live	big	bucks	around	io	jj	jj	nn2	ii
8	of	mass	destruction	and	ballistic	io	jj	nn1	cc	jj
7	of	nuclear	and	biological	weapons	io	jj	cc	jj	nn2
15	of	psychiatry	and	behavioral	sciences	io	nn1	cc	jj	nn2
5	of	speeches	of	black	college	io	nn2	io	jj	nn1
17	of	students	with	behavioral	disorders	io	nn2	iw	jj	nn2
10	of	the	Abyssinian	Baptist	Church	io	at	jj	jj	nn1
9	of	the	Atlanta	Botanical	Garden	io	at	np1	jj	nn1
19	of	the	bad	old	days	io	at	jj	jj	nnt2
7	of	the	bad	things	about	io	at	jj	nn2	ii
15	of	the	bad	things	that	io	at	jj	nn2	cst
27	of	the	balanced	budget	amendment	io	at	jj	nn1	nn1
5	of	the	Baltic	states	into	io	at	jj	nn2	ii
7	of	the	basic	assumptions	of	io	at	jj	nn2	io
5	of	the	basic	building	blocks	io	at	jj	nn1	nn2
5	of	the	basic	concepts	of	io	at	jj	nn2	io
21	of	the	basic	elements	of	io	at	jj	nn2	io
5	of	the	basic	facts	of	io	at	jj	nn2	io
5	of	the	Basic	Law	is	io	at	jj	nn1	vbz
7	of	the	basic	laws	of	io	at	jj	nn2	io
6	of	the	basic	necessities	of	io	at	jj	nn2	io
6	of	the	basic	premises	of	io	at	jj	nn2	io
5	of	the	basic	principle	of	io	at	jj	nn1	io
17	of	the	basic	principles	of	io	at	jj	nn2	io
5	of	the	basic	principles	that	io	at	jj	nn2	cst
7	of	the	basic	right	to	io	at	jj	nn1	ii
9	of	the	basic	rules	of	io	at	jj	nn2	io
5	of	the	basic	structure	of	io	at	jj	nn1	io
26	of	the	basic	tenets	of	io	at	jj	nn2	io
5	of	the	basic	things	that	io	at	jj	nn2	cst
5	of	the	Bataan	Death	March	io	at	jj	nn1	npm1
5	of	the	beaten	egg	whites	io	at	jj	nn1	nn2
7	of	the	beautiful	things	about	io	at	jj	nn2	ii
7	of	the	Behavioral	Medicine	Research	io	at	jj	nn1	nn1
8	of	the	best	big	men	io	at	jjt	jj	nn2
5	of	the	best-known	examples	of	io	at	jj	nn2	io
13	of	the	best-known	names	in	io	at	jj	nn2	ii
11	of	the	best-selling	book	From	io	at	jj	nn1	ii
5	of	the	best-selling	book	The	io	at	jj	nn1	at
6	of	the	biblical	land	of	io	at	jj	nn1	io
7	of	the	Biblical	Theology	Movement	io	at	jj	nn1	nn1
8	of	the	bifurcated	review	project	io	at	jj	nn1	nn1
6	of	the	big	advantages	of	io	at	jj	nn2	io
5	of	the	big	changes	is	io	at	jj	nn2	vbz
12	of	the	big	differences	between	io	at	jj	nn2	ii
10	of	the	big	issues	in	io	at	jj	nn2	ii
8	of	the	big	issues	that	io	at	jj	nn2	cst
12	of	the	big	names	in	io	at	jj	nn2	ii
5	of	the	big	names	that	io	at	jj	nn2	cst
8	of	the	big	oil	companies	io	at	jj	nn1	nn2
6	of	the	big	picture	and	io	at	jj	nn1	cc
6	of	the	big	problems	in	io	at	jj	nn2	ii
12	of	the	big	problems	is	io	at	jj	nn2	vbz
9	of	the	big	problems	that	io	at	jj	nn2	cst
5	of	the	big	problems	we	io	at	jj	nn2	ppis2
8	of	the	big	problems	with	io	at	jj	nn2	iw
5	of	the	big	questions	about	io	at	jj	nn2	ii
5	of	the	big	questions	is	io	at	jj	nn2	vbz
8	of	the	big	questions	that	io	at	jj	nn2	cst
5	of	the	big	reasons	why	io	at	jj	nn2	rrq
7	of	the	big	things	I	io	at	jj	nn2	ppis1
6	of	the	big	things	is	io	at	jj	nn2	vbz
18	of	the	big	things	that	io	at	jj	nn2	cst
5	of	the	biological	basis	of	io	at	jj	nn1	io
6	of	the	black	civil	rights	io	at	jj	jj	nn2
9	of	the	black	community	and	io	at	jj	nn1	cc
10	of	the	black	community	in	io	at	jj	nn1	ii
5	of	the	black	community	that	io	at	jj	nn1	cst
7	of	the	black	experience	in	io	at	jj	nn1	ii
6	of	the	Black	Eyed	Peas	io	at	jj	jj	nn2
6	of	the	black	family	and	io	at	jj	nn1	cc
6	of	the	Black	Hole	Project	io	at	jj	nn1	nn1
5	of	the	black	market	is	io	at	jj	nn1	vbz
42	of	the	black	middle	class	io	at	jj	jj	nn1
7	of	the	Black	Panther	Party	io	at	jj	nn1	nn1
7	of	the	black	people	in	io	at	jj	nn	ii
5	of	the	black	population	is	io	at	jj	nn1	vbz
6	of	the	black	population	was	io	at	jj	nn1	vbdz
5	of	the	black	power	movement	io	at	jj	nn1	nn1
5	of	the	black	students	who	io	at	jj	nn2	pnqs
25	of	the	black	vote	in	io	at	jj	nn1	ii
5	of	the	blue	sky	and	io	at	jj	nn1	cc
9	of	the	Bodily	Distinctness	View	io	at	jj	nn1	nn1
9	of	the	Bodily	Relatedness	View	io	at	jj	nn1	nn1
5	of	the	brave	new	world	io	at	jj	jj	nn1
7	of	the	Brazilian	armed	forces	io	at	jj	jj	nn2
8	of	the	bright	spots	in	io	at	jj	nn2	ii
6	of	the	bright	spots	of	io	at	jj	nn2	io
5	of	the	British	Antarctic	Survey	io	at	jj	jj	nn1
5	of	the	British	Foreign	Office	io	at	jj	jj	nn1
6	of	the	British	government	in	io	at	jj	nn1	ii
5	of	the	British	Interplanetary	Society	io	at	jj	jj	nn1
10	of	the	British	prime	minister	io	at	jj	jj	nn1
5	of	the	British	Psychological	Society	io	at	jj	jj	nn1
9	of	the	British	royal	family	io	at	jj	jj	nn1
5	of	the	broad	description	of	io	at	jj	nn1	io
8	of	the	broad	range	of	io	at	jj	nn1	io
5	of	the	broad	spectrum	of	io	at	jj	nn1	io
13	of	the	clear	blue	sky	ii22	at	jj	jj	nn1
55	of	the	Congressional	Black	Caucus	io	at	jj	jj	nn1
33	of	the	few	bright	spots	io	at	da2	jj	nn2
7	of	the	First	Baptist	Church	io	at	md	jj	nn1
5	of	the	first	black	president	io	at	md	jj	nn1
6	of	the	former	British	colony	io	at	da	jj	nn1
10	of	the	Little	Big	Horn	io	at	jj	jj	nn1
18	of	the	Missouri	Botanical	Garden	io	at	np1	jj	nn1
5	of	the	most	basic	questions	io	at	rgt	jj	nn2
6	of	the	most	beautiful	areas	io	at	rgt	jj	nn2
5	of	the	most	beautiful	beaches	io	at	rgt	jj	nn2
5	of	the	most	beautiful	buildings	io	at	rgt	jj	nn2
16	of	the	most	beautiful	cities	io	at	rgt	jj	nn2
5	of	the	most	beautiful	days	io	at	rgt	jj	nnt2
5	of	the	most	beautiful	girls	io	at	rgt	jj	nn2
8	of	the	most	beautiful	people	io	at	rgt	jj	nn
28	of	the	most	beautiful	places	io	at	rgt	jj	nn2
5	of	the	most	beautiful	scenery	io	at	rgt	jj	nn1
9	of	the	most	beautiful	sights	io	at	rgt	jj	nn2
6	of	the	most	beautiful	songs	io	at	rgt	jj	nn2
5	of	the	most	beautiful	spots	io	at	rgt	jj	nn2
12	of	the	most	beautiful	things	io	at	rgt	jj	nn2
47	of	the	most	beautiful	women	io	at	rgt	jj	nn2
7	of	the	most	brilliant	men	io	at	rgt	jj	nn2
5	of	the	National	Biological	Survey	io	at	jj	jj	nn1
12	of	the	National	Black	Arts	io	at	jj	jj	nn2
5	of	the	National	Black	Child	io	at	jj	jj	nn1
6	of	the	National	Black	Farmers	io	at	jj	jj	nn2
7	of	the	National	Black	MBA	io	at	jj	jj	nn1
5	of	the	National	Black	Police	io	at	jj	jj	nn2
5	of	the	New	Black	Panther	io	at	jj	jj	nn1
13	of	the	Southern	Baptist	Convention	io	at	jj	jj	nn1
8	of	the	supermassive	black	hole	io	at	jj	jj	nn1
9	of	the	three	Baltic	republics	io	at	mc	jj	nn2
6	of	the	three	Baltic	states	io	at	mc	jj	nn2
7	of	the	Universal	Basic	Education	io	at	jj	jj	nn1
6	of	thousands	of	black	men	io	m	io	jj	nn2
13	of	turning	a	blind	eye	io	vvg	at1	jj	nn1
8	of	young	black	men	in	io	jj	jj	nn2	ii
8	of	your	burning	beauty	questions	io	appge	jj	nn1	nn2
5	of	your	busy	schedule	to	ii22	appge	jj	nn1	to
22	off	in	a	big	way	rp	ii	at1	jj	nn1
5	off	the	beaten	path	and	ii	at	jj	nn1	cc
7	off	the	beaten	track	and	ii	at	jj	nn1	cc
5	off	the	beaten	track	in	ii	at	jj	nn1	ii
53	off	to	a	bad	start	rp	ii	at1	jj	nn1
5	offering	a	broad	range	of	vvg	at1	jj	nn1	io
5	offers	a	broad	range	of	vvz	at1	jj	nn1	io
9	olive	oil	and	balsamic	vinegar	jj	nn1	cc	jj	nn1
8	on	a	balanced	budget	amendment	ii	at1	jj	nn1	nn1
6	on	a	bathing	suit	and	rp	at1	jj	nn1	cc
5	on	a	beautiful	spring	day	ii	at1	jj	nn1	nnt1
5	on	a	beautiful	sunny	day	ii	at1	jj	jj	nnt1
7	on	a	big	piece	of	ii	at1	jj	nn1	io
5	on	a	bipartisan	basis	and	ii	at1	jj	nn1	cc
7	on	a	black	leather	couch	ii	at1	jj	nn1	nn1
5	on	a	blank	sheet	of	ii	at1	jj	nn1	io
5	on	a	blind	date	and	ii	at1	jj	nn1	cc
5	on	a	blind	date	arranged	ii	at1	jj	nn1	vvn
12	on	a	blind	date	in	ii	at1	jj	nn1	ii
17	on	a	blind	date	with	ii	at1	jj	nn1	iw
5	on	a	brief	visit	to	ii	at1	jj	nn1	ii
7	on	a	bright	sunny	day	ii	at1	jj	jj	nnt1
6	on	a	broad	array	of	ii	at1	jj	nn1	io
47	on	a	broad	range	of	ii	at1	jj	nn1	io
6	on	a	broad	spectrum	of	ii	at1	jj	nn1	io
6	on	a	broad	variety	of	ii	at1	jj	nn1	io
5	on	a	brown	paper	bag	ii	at1	jj	nn1	nn1
8	on	a	busy	street	corner	ii	at1	jj	nn1	nn1
12	on	a	busy	street	in	ii	at1	jj	nn1	ii
6	on	a	particularly	bad	day	ii	at1	rr	jj	nnt1
6	on	a	very	basic	level	ii	at1	rg	jj	nn1
5	on	backlit	paper	and	lightboxes	ii	jj	nn1	cc	nn2
5	on	bottom	halves	of	rolls	ii	jj	nn2	io	nn2
9	on	bottom	rack	of	a	ii	jj	nn1	io	at1
9	on	bottom	rack	of	oven	ii	jj	nn1	io	nn1
8	on	braided	hair	on	the	ii	jj	nn1	ii	at
13	on	homosexual	and	bisexual	behavior	ii	nn1	cc	jj	nn1
12	on	in	a	big	way	rp	ii	at1	jj	nn1
9	on	the	bad	side	of	ii	at	jj	nn1	io
32	on	the	balanced	budget	amendment	ii	at	jj	nn1	nn1
6	on	the	bare	wood	floor	ii	at	jj	nn1	nn1
5	on	the	bare	wooden	floor	ii	at	jj	jj	nn1
5	on	the	basic	principles	of	ii	at	jj	nn2	io
5	on	the	behavioral	clusters	and	ii	at	jj	nn2	cc
6	on	the	best-selling	book	by	ii	at	jj	nn1	ii
11	on	the	big	island	of	ii	at	jj	nn1	io
5	on	the	Big	Island	of	ii	at	jj	nn1	io
6	on	the	big	issues	of	ii	at	jj	nn2	io
14	on	the	big	screen	and	ii	at	jj	nn1	cc
7	on	the	big	screen	at	ii	at	jj	nn1	ii
27	on	the	big	screen	in	ii	at	jj	nn1	ii
6	on	the	BLACK	ENTERPRISE	BANK	ii	at	jj	nn1	nn1
15	on	the	black	market	and	ii	at	jj	nn1	cc
7	on	the	black	market	for	ii	at	jj	nn1	if
7	on	the	black	market	in	ii	at	jj	nn1	ii
5	on	the	black	market	or	ii	at	jj	nn1	cc
8	on	the	bottom	edge	of	ii	at	jj	nn1	io
9	on	the	bottom	floor	of	ii	at	jj	nn1	io
16	on	the	bottom	half	of	ii	at	jj	nn1	io
11	on	the	bottom	line	and	ii	at	jj	nn1	cc
8	on	the	bottom	rack	of	ii	at	jj	nn1	io
7	on	the	bottom	rung	of	ii	at	jj	nn1	io
7	on	the	bottom	rungs	of	ii	at	jj	nn2	io
17	on	the	bottom	shelf	of	ii	at	jj	nn1	io
7	on	the	bottom	step	and	ii	at	jj	nn1	cc
6	on	the	bottom	step	of	ii	at	jj	nn1	io
18	on	the	bright	side	of	ii	at	jj	nn1	io
7	on	the	four	behavioral	clusters	ii	at	mc	jj	nn2
5	on	the	international	black	market	ii	at	jj	jj	nn1
11	On	the	most	basic	level	ii	at	rgt	jj	nn1
9	on	the	most	basic	level	ii	at	rgt	jj	nn1
5	on	the	next	big	thing	ii	at	md	jj	nn1
43	once	in	a	blue	moon	rr	ii	at1	jj	nn1
11	Once	in	a	blue	moon	rr	ii	at1	jj	nn1
5	one	big	difference	between	the	mc1	jj	nn1	ii	at
5	one	bright	spot	in	this	mc1	jj	nn1	ii	dd1
5	One	bright	spot	is	that	mc1	jj	nn1	vbz	cst
5	one	coat	of	black	mascara	mc1	nn1	io	jj	nn1
13	one	of	the	bad	guys	mc1	io	at	jj	nn2
6	one	of	the	bad	things	mc1	io	at	jj	nn2
5	one	of	the	basic	assumptions	mc1	io	at	jj	nn2
6	one	of	the	basic	elements	mc1	io	at	jj	nn2
8	one	of	the	basic	principles	mc1	io	at	jj	nn2
6	One	of	the	basic	rules	mc1	io	at	jj	nn2
12	one	of	the	basic	tenets	mc1	io	at	jj	nn2
6	One	of	the	basic	tenets	mc1	io	at	jj	nn2
6	one	of	the	basic	things	mc1	io	at	jj	nn2
7	one	of	the	beautiful	things	mc1	io	at	jj	nn2
5	One	of	the	beautiful	things	mc1	io	at	jj	nn2
5	One	of	the	best-known	examples	mc1	io	at	jj	nn2
7	one	of	the	big	advantages	mc1	io	at	jj	nn2
5	One	of	the	big	advantages	mc1	io	at	jj	nn2
5	One	of	the	big	arguments	mc1	io	at	jj	nn2
5	one	of	the	big	arguments	mc1	io	at	jj	nn2
6	one	of	the	big	boys	mc1	io	at	jj	nn2
8	one	of	the	big	challenges	mc1	io	at	jj	nn2
6	One	of	the	big	challenges	mc1	io	at	jj	nn2
7	one	of	the	big	changes	mc1	io	at	jj	nn2
6	One	of	the	big	changes	mc1	io	at	jj	nn2
6	one	of	the	big	concerns	mc1	io	at	jj	nn2
20	one	of	the	big	differences	mc1	io	at	jj	nn2
8	One	of	the	big	differences	mc1	io	at	jj	nn2
6	one	of	the	big	factors	mc1	io	at	jj	nn2
5	one	of	the	big	houses	mc1	io	at	jj	nn2
29	one	of	the	big	issues	mc1	io	at	jj	nn2
18	One	of	the	big	issues	mc1	io	at	jj	nn2
7	one	of	the	big	mistakes	mc1	io	at	jj	nn2
5	One	of	the	big	mistakes	mc1	io	at	jj	nn2
5	one	of	the	big	names	mc1	io	at	jj	nn2
15	one	of	the	big	ones	mc1	io	at	jj	nn2
6	one	of	the	big	players	mc1	io	at	jj	nn2
37	one	of	the	big	problems	mc1	io	at	jj	nn2
29	One	of	the	big	problems	mc1	io	at	jj	nn2
39	one	of	the	big	questions	mc1	io	at	jj	nn2
12	One	of	the	big	questions	mc1	io	at	jj	nn2
18	one	of	the	big	reasons	mc1	io	at	jj	nn2
8	One	of	the	big	reasons	mc1	io	at	jj	nn2
13	one	of	the	big	stories	mc1	io	at	jj	nn2
40	one	of	the	big	things	mc1	io	at	jj	nn2
17	One	of	the	big	things	mc1	io	at	jj	nn2
12	one	of	the	bright	spots	mc1	io	at	jj	nn2
7	One	of	the	bright	spots	mc1	io	at	jj	nn2
6	one	piece	of	bad	news	mc1	nn1	io	jj	nn1
5	only	black	member	of	the	jj	jj	nn1	io	at
6	only	black	person	in	the	jj	jj	nn1	ii	at
5	only	bright	spot	in	the	jj	jj	nn1	ii	at
7	only	for	a	brief	moment	rr	if	at1	jj	nn1
5	only	for	a	brief	time	rr	if	at1	jj	nnt1
5	opponents	of	the	balanced	budget	nn2	io	at	jj	nn1
5	Opportunities	and	Basic	Skills	Training	nn2	cc	jj	nn2	nn1
11	or	spoken	about	black	people	cc	vvn	ii	jj	nn
6	or	until	bright	green	and	cc	cs	jj	nn1	cc
14	Organization	of	Black	Law	Enforcement	nn1	io	jj	nn1	nn1
5	other	big	news	of	the	jj	jj	nn1	io	at
5	other	big	story	of	the	jj	jj	nn1	io	at
5	other	side	of	the	big	jj	nn1	io	at	jj
6	others	in	the	black	community	nn2	ii	at	jj	nn1
15	our	brave	men	and	women	appge	jj	nn2	cc	nn2
11	out	in	a	big	way	rp	ii	at1	jj	nn1
5	out	into	the	bright	sunshine	rp	ii	at	jj	nn1
5	out	of	a	bad	marriage	ii21	ii22	at1	jj	nn1
5	out	of	a	bad	movie	ii21	ii22	at1	jj	nn1
19	out	of	a	bad	situation	ii21	ii22	at1	jj	nn1
6	out	of	a	black	hole	ii21	ii22	at1	jj	nn1
7	out	of	a	burning	building	ii21	ii22	at1	jj	nn1
5	out	of	his	busy	schedule	ii21	ii22	appge	jj	nn1
5	out	of	the	boiling	water	ii21	ii22	at	jj	nn1
9	out	of	the	burning	building	ii21	ii22	at	jj	nn1
7	out	of	your	busy	schedule	ii21	ii22	appge	jj	nn1
8	out	to	the	bitter	end	rp	ii	at	jj	nn1
6	out	to	the	black	community	rp	ii	at	jj	nn1
16	out	why	bad	situations	exist	rp	rrq	jj	nn2	vv0
6	out	with	a	broken	hand	rp	iw	at1	jj	nn1
6	outside	of	the	black	community	ii21	ii22	at	jj	nn1
19	over	a	broad	range	of	ii	at1	jj	nn1	io
8	over	from	the	big	bang	rp	ii	at	jj	nn1
7	over	medium	heat	until	brown	ii	jj	nn1	cs	jj
5	over	the	bottom	half	of	ii	at	jj	nn1	io
5	owners	Include	magnificent	blue	hydrangeas	nn2	vv0	jj	jj	nn2
5	packed	brown	sugar	cup	butter	vvn	jj	nn1	nn1	nn1
9	packed	dark	brown	sugar	cup	vvn	jj	jj	nn1	nn1
12	packed	light	brown	sugar	cup	vvn	jj	jj	nn1	nn1
10	packed	light	brown	sugar	cup	vvd	jj	jj	nn1	nn1
5	painted	with	a	broad	brush	vvn	iw	at1	jj	nn1
6	pair	of	black	jeans	and	nn	io	jj	nn2	cc
6	pair	of	black	leather	gloves	nn	io	jj	nn1	nn2
5	pair	of	blue	jeans	and	nn	io	jj	nn2	cc
6	pants	and	a	black	shirt	nn2	cc	at1	jj	nn1
5	pants	and	a	blue	shirt	nn2	cc	at1	jj	nn1
5	parental	behavioral	control	and	psychological	jj	jj	nn1	cc	jj
5	part	of	a	balanced	diet	nn1	io	at1	jj	nn1
6	part	of	a	broad	effort	nn1	io	at1	jj	nn1
11	part	of	the	big	picture	nn1	io	at	jj	nn1
5	parts	of	the	black	community	nn2	io	at	jj	nn1
10	pass	a	balanced	budget	amendment	vvi	at1	jj	nn1	nn1
8	pass	the	balanced	budget	amendment	vvi	at	jj	nn1	nn1
5	pasta	to	boiling	water	and	nn1	ii	jj	nn1	cc
6	pasta	to	the	boiling	water	nn1	ii	at	jj	nn1
6	path	to	a	balanced	budget	nn1	ii	at1	jj	nn1
7	people	at	the	bottom	end	nn	ii	at	jj	nn1
22	people	in	the	black	community	nn	ii	at	jj	nn1
5	people	who	do	bad	things	nn	pnqs	vd0	jj	nn2
5	per	cup	of	boiling	water	ii	nn1	io	jj	nn1
8	per	million	British	thermal	units	ii	m	jj	jj	nn2
6	percent	of	black	children	are	nnu	io	jj	nn2	vbr
5	percent	of	black	men	and	nnu	io	jj	nn2	cc
5	percent	of	black	people	in	nnu	io	jj	nn	ii
5	percent	of	the	black	community	nnu	io	at	jj	nn1
13	percent	of	the	black	population	nnu	io	at	jj	nn1
71	percent	of	the	black	vote	nnu	io	at	jj	nn1
5	percent	of	the	Black	vote	nnu	io	at	jj	nn1
6	percent	of	their	biohazardous	waste	nnu	io	appge	jj	nn1
7	percentage	of	the	black	vote	nn1	io	at	jj	nn1
6	percentages	of	bilingual	teacher	responses	nn2	io	jj	nn1	nn2
5	PG	for	brief	mild	language	np1	if	jj	jj	nn1
5	PG-13	for	brief	strong	language	mc	if	jj	jj	nn1
6	pick	up	the	broken	pieces	vvi	rp	at	jj	nn2
9	pitch	in	the	big	leagues	vvi	ii	at	jj	nn2
17	play	a	big	part	in	vvi	at1	jj	nn1	ii
10	play	a	big	part	in	vv0	at1	jj	nn1	ii
33	play	a	big	role	in	vvi	at1	jj	nn1	ii
17	play	a	big	role	in	vv0	at1	jj	nn1	ii
5	play	a	very	big	role	vvi	at1	rg	jj	nn1
33	play	in	the	big	leagues	vvi	ii	at	jj	nn2
12	play	with	the	big	boys	vvi	iw	at	jj	nn2
27	played	a	big	part	in	vvd	at1	jj	nn1	ii
10	played	a	big	part	in	vvn	at1	jj	nn1	ii
43	played	a	big	role	in	vvd	at1	jj	nn1	ii
15	played	a	big	role	in	vvn	at1	jj	nn1	ii
8	played	in	the	big	leagues	vvn	ii	at	jj	nn2
5	playing	a	big	part	in	vvg	at1	jj	nn1	ii
14	playing	a	big	role	in	vvg	at1	jj	nn1	ii
6	playing	against	a	balanced	defence	vvg	ii	at1	jj	nn1
5	playing	in	the	big	game	vvg	ii	at	jj	nn1
8	playing	in	the	big	leagues	vvg	ii	at	jj	nn2
24	plays	a	big	part	in	vvz	at1	jj	nn1	ii
33	plays	a	big	role	in	vvz	at1	jj	nn1	ii
7	Poland	and	the	Baltic	states	np1	cc	at	jj	nn2
14	Political	Congress	of	Black	Women	jj	nn1	io	jj	nn2
8	politics	for	the	British	Broadcasting	nn1	if	at	jj	nn1
6	Politics	of	the	Budgetary	Process	nn1	io	at	jj	nn1
22	porcelain	with	underglaze	blue	decoration	nn1	iw	nn1	jj	nn1
10	Porcelain	with	underglaze	blue	decoration	nn1	iw	nn1	jj	nn1
7	positive	for	a	banned	substance	jj	if	at1	jj	nn1
45	pot	of	boiling	salted	water	nn1	io	jj	jj	nn1
13	pot	of	boiling	water	and	nn1	io	jj	nn1	cc
20	pot	of	boiling	water	for	nn1	io	jj	nn1	if
8	pot	of	boiling	water	until	nn1	io	jj	nn1	cs
5	pot	of	salted	boiling	water	nn1	io	jj	jj	nn1
5	potatoes	in	boiling	water	to	nn2	ii	jj	nn1	to
13	power	in	a	bloodless	coup	nn1	ii	at1	jj	nn1
5	presence	of	Black	Americans	at	nn1	io	jj	nn2	ii
5	previous	owners	Include	magnificent	blue	jj	nn2	vv0	jj	jj
6	prices	on	the	black	market	nn2	ii	at	jj	nn1
5	printed	bilingual	label	is	pasted	jj	jj	nn1	vbz	vvn
5	probability	that	a	Blue	Bus	nn1	cst	at1	jj	nn1
5	probably	not	a	bad	idea	rr	xx	at1	jj	nn1
5	problem	in	the	black	community	nn1	ii	at	jj	nn1
10	problems	in	the	black	community	nn2	ii	at	jj	nn1
5	problems	of	the	black	community	nn2	io	at	jj	nn1
6	problems	of	the	black	family	nn2	io	at	jj	nn1
9	process	using	the	boiling-water	canning	vv0	vvg	at	jj	nn1
5	produced	by	burning	fossil	fuels	vvn	ii	jj	nn1	nn2
5	producing	a	bumper	crop	of	vvg	at1	jj	nn1	io
5	professor	of	biblical	studies	at	nn1	io	jj	nn2	ii
11	professor	of	biological	sciences	at	nn1	io	jj	nn2	ii
8	professor	of	biomedical	engineering	at	nn1	io	jj	nn1	ii
7	provide	a	brief	overview	of	vvi	at1	jj	nn1	io
6	provide	a	brief	overview	of	vv0	at1	jj	nn1	io
6	provide	a	broad	range	of	vv0	at1	jj	nn1	io
5	provide	a	broad	range	of	vvi	at1	jj	nn1	io
5	provide	for	the	basic	needs	vvi	if	at	jj	nn2
7	provides	a	brief	description	of	vvz	at1	jj	nn1	io
5	provides	a	brief	history	of	vvz	at1	jj	nn1	io
9	provides	a	brief	overview	of	vvz	at1	jj	nn1	io
12	psychiatry	and	behavioral	sciences	at	nn1	cc	jj	nn2	ii
10	psychological	characteristics	and	behavioral	tendencies	jj	nn2	cc	jj	nn2
5	put	a	big	dent	in	vvi	at1	jj	nn1	ii
5	put	a	brave	face	on	vvi	at1	jj	nn1	ii
7	put	on	a	brave	face	vvi	rp	at1	jj	nn1
6	put	on	a	brave	face	vvd	rp	at1	jj	nn1
5	puts	on	a	big	smile	vvz	rp	at1	jj	nn1
11	putting	on	a	brave	face	vvg	rp	at1	jj	nn1
7	questions	on	the	big	tests	nn2	ii	at	jj	nn2
11	quick	brown	fox	jumped	over	jj	jj	nn1	vvd	ii
5	Raising	Black	Children	in	a	vvg	jj	nn2	ii	at1
6	read	at	a	basic	level	vvi	ii	at1	jj	nn1
9	ready	for	a	black	president	jj	if	at1	jj	nn1
7	ready	for	the	big	time	jj	if	at	jj	nnt1
5	really	ballsy	question	from	you	rr	jj	nn1	ii	ppy
5	really	is	the	bottom	line	rr	vbz	at	jj	nn1
6	really	make	a	big	difference	rr	vvi	at1	jj	nn1
5	really	makes	a	big	difference	rr	vvz	at1	jj	nn1
5	really	not	a	big	deal	rr	xx	at1	jj	nn1
7	rebounds	and	four	blocked	shots	nn2	cc	mc	jj	nn2
5	rebounds	and	seven	blocked	shots	nn2	cc	mc	jj	nn2
10	rebounds	and	six	blocked	shots	nn2	cc	mc	jj	nn2
7	recovering	from	a	broken	leg	vvg	ii	at1	jj	nn1
8	red	hair	and	blue	eyes	jj	nn1	cc	jj	nn2
8	red	states	and	blue	states	jj	nn2	cc	jj	nn2
6	relationship	between	parental	behavioral	control	nn1	ii	jj	jj	nn1
5	relatively	brief	period	of	time	rr	jj	nn1	io	nnt1
7	relics	of	a	bygone	era	nn2	io	at1	jj	nn1
5	Remove	baked	loaf	from	pan	vv0	jj	nn1	ii	nn1
8	replace	broken	poles	with	new	vv0	jj	nn2	iw	jj
9	report	on	the	black	family	nn1	ii	at	jj	nn1
6	reported	to	have	baccalaureate	degree	vvn	to	vhi	jj	nn1
7	represent	a	broad	range	of	vv0	at1	jj	nn1	io
5	representing	a	broad	spectrum	of	vvg	at1	jj	nn1	io
5	reproduced	on	backlit	paper	and	vvn	ii	jj	nn1	cc
5	residential	school	for	the	blind	jj	nn1	if	at	jj
5	respondents	in	the	BERCI	polls	nn2	ii	at	jj	nn2
6	result	in	behavioral	regulation	toward	vvi	ii	jj	nn1	ii
5	return	to	the	big	screen	nn1	ii	at	jj	nn1
5	right	after	this	brief	station	nn1	ii	dd1	jj	nn1
6	right	to	the	bottom	line	rr	ii	at	jj	nn1
6	round	of	a	blue-striped	sky	nn1	io	at1	jj	nn1
5	roundtable	after	this	brief	station	jj	ii	dd1	jj	nn1
